,name,car_ids,market_ids,cy,dr,at,ps,air,drv,prices,wght,dom,disp,hp,lngth,wdth,wb,mpg,sales,firm_ids,eu,re,sales*,dfi,ci,mpd,shares,clustering_ids,region,hpwt,space,trend,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,supply_instruments6,supply_instruments7,supply_instruments8,supply_instruments9,supply_instruments10,supply_instruments11
1306,LCMARK,3068,1984,8,2,1,1,1,0,20.89220404234841,3.625,1,3.02,1.4,2.028,0.7090000000000001,1.085,1.7,29.496,18,0,2,29496,0,0,1.4573432343234323,0.00033985873785848434,LCMARK84,US,0.38620689655172413,1.4378520000000001,13,14.0,5.079479058784548,2.0,26.575082508250823,98.0,38.239008588592796,29.0,205.91402640264025,14.0,-14.26560856963627,2.0,10.898570177987713,4.16105501403305,98.0,-94.11654455418312,29.0,85.52572079345703,20.850688545318867,182,1.4573432343234323
1307,LCCONT,3069,1984,8,4,1,1,1,0,20.951876804619825,3.75,1,3.02,1.4,2.0069999999999997,0.736,1.085,1.7,31.11,18,0,3,31110,0,0,1.4573432343234323,0.00035845556464528917,LCCONT82,US,0.3733333333333333,1.4771519999999998,13,14.0,5.092352622002938,2.0,26.575082508250823,98.0,38.239008588592796,29.0,205.91402640264025,14.0,-14.231707017960591,2.0,10.898570177987713,4.134089437751037,98.0,-94.11654455418312,29.0,85.52572079345703,20.850688545318867,182,1.4573432343234323
1308,MCLYNX,3070,1984,4,3,0,0,0,1,5.54186717998075,2.176,1,0.976,0.8,1.639,0.659,0.9420000000000001,2.7,67.725,18,0,3,67725,0,0,2.3146039603960396,0.0007803408266024496,MCLYNX84,US,0.3676470588235294,1.080101,13,14.0,5.098038896512742,3.0,25.717821782178213,98.0,38.239008588592796,29.0,205.91402640264025,14.0,-14.216358741013792,3.0,10.4359466560396,4.447150792029913,98.0,-94.11654455418312,29.0,85.52572079345703,20.850688545318867,182,2.3146039603960396
1309,MCTOPA,3072,1984,4,4,0,0,0,1,6.737247353224253,2.362,1,1.4,0.84,1.765,0.662,0.9990000000000001,2.7,73.454,18,0,1,73454,0,0,2.3146039603960396,0.0008463514961573472,MCTOPA84,US,0.35563082133784923,1.16843,13,14.0,5.110055133998422,3.0,25.717821782178213,98.0,38.239008588592796,29.0,205.91402640264025,14.0,-14.183128516401748,3.0,10.4359466560396,4.368544379971845,98.0,-94.11654455418312,29.0,85.52572079345703,20.850688545318867,182,2.3146039603960396
1310,MCCAPR,3073,1984,4,3,0,0,0,0,7.466794995187679,2.768,1,1.4,0.88,1.791,0.691,1.005,2.4,17.739,18,0,2,17739,0,0,2.0574257425742575,0.00020439226169214993,MCCAPR79,US,0.3179190751445087,1.2375809999999998,13,14.0,5.147766880191763,3.0,25.974999999999994,98.0,38.239008588592796,29.0,205.91402640264025,14.0,-14.071032212056387,3.0,10.553729691695985,4.311046679447869,98.0,-94.11654455418312,29.0,85.52572079345703,20.850688545318867,182,2.0574257425742575
1311,MCCOUG,3076,1984,6,2,1,1,0,0,9.603464870067372,3.065,1,2.32,1.2,1.976,0.711,1.04,2.0,120.964,18,0,4,120964,0,0,1.7145214521452146,0.0013937711000241966,MCCOUG84,US,0.3915171288743882,1.404936,13,14.0,5.074168826461883,3.0,26.31790429042904,98.0,38.239008588592796,29.0,205.91402640264025,14.0,-14.279264608727475,3.0,10.73605124848994,4.184213597165197,98.0,-94.11654455418312,29.0,85.52572079345703,20.850688545318867,182,1.7145214521452146
1312,MCMARQ,3078,1984,4,4,1,1,0,0,8.399422521655437,2.928,1,1.4,0.88,1.965,0.71,1.056,2.3,103.722,18,0,4,103722,0,0,1.9716996699669966,0.0011951053704962612,MCMARQ83,US,0.3005464480874317,1.39515,13,14.0,5.165139507248839,3.0,26.060726072607256,98.0,38.239008588592796,29.0,205.91402640264025,14.0,-14.014837653712746,3.0,10.59628930611478,4.191203410937528,98.0,-94.11654455418312,29.0,85.52572079345703,20.850688545318867,182,1.9716996699669966
1313,MCGRAN,3081,1984,8,4,1,1,0,0,11.20307988450433,3.78,1,3.02,1.4,2.14,0.775,1.143,1.7,143.594,18,0,4,143594,0,0,1.4573432343234323,0.0016545184297549228,MCGRAN84,US,0.37037037037037035,1.6585,13,14.0,5.095315584965901,3.0,26.575082508250823,98.0,38.239008588592796,29.0,205.91402640264025,14.0,-14.223738848311411,3.0,10.898570177987715,4.018291767907007,98.0,-94.11654455418312,29.0,85.52572079345703,20.850688545318867,182,1.4573432343234323
1314,ODFIRE,3083,1984,4,4,0,0,0,1,7.0269489894128965,2.461,1,1.22,0.88,1.7619999999999998,0.65,1.012,2.7,62.456,19,0,3,62456,0,0,2.3146039603960396,0.0007196303679037666,ODFIRE84,US,0.3575782202356766,1.1453,13,34.0,11.999531970622849,9.0,64.98036303630363,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.7482587652613,9.0,26.57261967250176,10.17833025089693,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,2.3146039603960396
1315,ODOMEG,3085,1984,4,4,0,1,0,1,7.538017324350336,2.533,1,1.51,0.92,1.828,0.698,1.0490000000000002,2.7,34.103,19,0,2,34103,0,0,2.3146039603960396,0.0003929415018032239,ODOMEG80,US,0.3632056849585472,1.275944,13,34.0,11.993904505899978,9.0,64.98036303630363,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.76387392822151,9.0,26.57261967250176,10.07031056550627,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,2.3146039603960396
1316,ODCUTL,3087,1984,6,4,1,1,0,0,9.171318575553416,3.256,1,2.31,1.1,2.004,0.7190000000000001,1.081,2.1,302.087,19,0,2,302087,0,0,1.8002475247524754,0.003480706080263628,ODCUTL75,US,0.3378378378378379,1.4408760000000003,13,34.0,12.019272353020689,9.0,65.49471947194719,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.69147063984413,9.0,26.823934100782665,9.948745600356935,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,1.8002475247524754
1317,ODCIER,3089,1984,4,4,1,1,0,1,8.857555341674686,2.711,1,1.51,0.92,1.8840000000000001,0.695,1.0490000000000002,2.5,242.209,19,0,3,242209,0,0,2.1431518151815183,0.0027907799375496895,ODCIER84,US,0.33935817041682037,1.30938,13,34.0,12.017752020441707,9.0,65.15181518151815,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.695960728724515,9.0,26.64958071363789,10.044443119581638,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,2.1431518151815183
1318,ODDELT,3093,1984,6,4,1,1,0,0,9.673724735322425,3.531,1,2.31,1.1,2.181,0.763,1.159,1.9,258.297,19,0,3,258297,0,0,1.628795379537954,0.0029761490511470345,ODDELT77,US,0.31152647975077885,1.664103,13,34.0,12.045583711107748,9.0,65.66617161716171,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.61038897103817,9.0,26.92401755933965,9.804710622796652,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,1.628795379537954
1319,OD98,3096,1984,8,4,1,1,1,0,13.61982675649663,4.126,1,3.07,1.4,2.211,0.763,1.19,1.7,100.419,19,0,3,100419,0,0,1.4573432343234323,0.0011570475521091384,OD9884,US,0.3393116820164808,1.686993,13,34.0,12.017798508842047,8.0,65.83762376237624,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.69582373015224,8.0,27.035243194449876,9.791049208140835,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,1.4573432343234323
1320,ODTORO,3097,1984,6,2,1,1,1,1,15.502406159769007,3.704,1,2.52,1.25,2.06,0.7140000000000001,1.14,1.6,41.605,19,0,2,41605,0,0,1.3716171617161717,0.00047938102754957424,ODTORO84,US,0.3374730021598272,1.4708400000000001,13,34.0,12.0196371886987,8.0,65.9233498349835,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.69039014271037,8.0,27.09586781626631,9.928163196159526,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,1.3716171617161717
1321,PLCOLT,3099,1984,4,4,0,0,0,1,5.427333974975938,1.885,1,0.975,0.72,1.61,0.626,0.937,3.0,69.379,16,0,3,69379,0,1,2.571782178217822,0.0007993985412897948,PLCOLT84,US,0.3819628647214854,1.00786,13,13.0,5.052630862812551,1.0,27.346617161716164,99.0,38.27010081639503,31.0,204.02805280528054,13.0,-12.3780032971124,1.0,11.393837462837853,3.0646102036814815,99.0,-95.99309999052039,31.0,84.46246947100096,22.30245441783503,169,2.571782178217822
1322,PLHORI,3101,1984,4,4,0,0,0,1,5.732435033686237,2.151,1,0.971,0.64,1.6480000000000001,0.6579999999999999,0.991,3.4,78.298,16,0,1,78298,0,0,2.9146864686468645,0.0009021650209127884,PLHORI80,US,0.297536029753603,1.084384,13,13.0,5.137057697780433,1.0,27.003712871287124,99.0,38.27010081639503,31.0,204.02805280528054,13.0,-12.128215232070398,1.0,11.268674319883846,2.9914273909653546,99.0,-95.99309999052039,31.0,84.46246947100096,22.30245441783503,169,2.9146864686468645
1323,PLRELI,3102,1984,4,4,0,0,0,1,6.658325312800769,2.361,1,1.35,0.96,1.761,0.6859999999999999,1.003,2.7,138.154,16,0,1,138154,0,0,2.3146039603960396,0.0015918376752814295,PLRELI83,US,0.4066073697585768,1.2080459999999997,13,13.0,5.027986357775459,1.0,27.60379537953795,99.0,38.27010081639503,31.0,204.02805280528054,13.0,-12.440527932360778,1.0,11.499197978495678,2.8834352965379977,99.0,-95.99309999052039,31.0,84.46246947100096,22.30245441783503,169,2.3146039603960396
1324,PLGRAN,3104,1984,8,4,1,1,0,0,8.5004812319538,3.558,1,3.18,1.3,2.057,0.742,1.127,1.7,16.609,16,0,2,16609,0,0,1.4573432343234323,0.00019137217850188388,PLGRAN84,US,0.3653738055087128,1.526294,13,13.0,5.069219922025323,1.0,28.461056105610556,99.0,38.27010081639503,31.0,204.02805280528054,13.0,-12.333600860208257,1.0,11.961821500443792,2.6495968999397514,99.0,-95.99309999052039,31.0,84.46246947100096,22.30245441783503,169,1.4573432343234323
1325,PT1000,3105,1984,4,3,0,0,0,0,5.410009624639075,2.078,1,0.98,0.65,1.62,0.62,0.943,3.1,28.004,19,0,2,28004,0,0,2.6575082508250825,0.0003226676191683278,PT100084,US,0.3128007699711261,1.0044,13,34.0,12.044309420887402,9.0,64.63745874587458,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.61447109941061,9.0,26.434469334020942,10.30960651401717,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,2.6575082508250825
1326,PT2000,3106,1984,4,4,0,0,0,1,6.543792107795956,2.406,1,1.1,0.84,1.736,0.6859999999999999,1.012,2.9,126.916,19,0,3,126916,0,0,2.486056105610561,0.0014623512196246069,PT200083,US,0.34912718204488774,1.190896,13,34.0,12.00798300881364,9.0,64.80891089108911,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.724340903482826,9.0,26.501160708519617,10.139290897336556,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,2.486056105610561
1327,PTPHOE,3108,1984,4,2,0,0,0,1,6.823869104908565,2.463,1,1.51,0.92,1.821,0.691,1.0490000000000002,2.5,13.202,19,0,3,13202,0,0,2.1431518151815183,0.00015211605157335606,PTPHOE80,US,0.37352821762078764,1.258311,13,34.0,11.98358197323774,9.0,65.15181518151816,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.79189818010264,9.0,26.64958071363789,10.084226516787458,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,2.1431518151815183
1328,PT6000,3110,1984,4,4,1,1,0,1,8.539942252165543,2.748,1,1.51,0.92,1.8880000000000001,0.72,1.0490000000000002,2.5,125.828,19,0,3,125828,0,0,2.1431518151815183,0.001449815068729908,PT600082,US,0.3347889374090247,1.3593600000000001,13,34.0,12.022321253449503,9.0,65.15181518151816,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.68240492488094,9.0,26.64958071363789,10.00698286156719,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,2.1431518151815183
1329,PTFIER,3114,1984,4,2,0,0,0,0,7.3907603464870055,2.437,1,1.51,0.92,1.607,0.6890000000000001,0.934,2.5,93.485,19,0,1,93485,0,0,2.1431518151815183,0.0010771526345504615,PTFIER84,US,0.3775133360689373,1.107223,13,34.0,11.97959685478959,9.0,65.15181518151816,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.80251052459798,9.0,26.64958071363789,10.212141783531566,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,2.1431518151815183
1330,PTFIRE,3115,1984,6,2,0,1,0,0,8.276227141482194,2.955,1,1.73,1.07,1.899,0.7240000000000001,1.01,2.0,101.414,19,0,1,101414,0,0,1.7145214521452146,0.0011685121386350804,PTFIRE84,US,0.36209813874788493,1.3748760000000002,13,34.0,11.995012052110644,9.0,65.58044554455446,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.76081990579585,9.0,26.872724264952097,9.995633317084735,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,1.7145214521452146
1331,PTBONN,3117,1984,6,4,1,1,0,0,8.788257940327236,3.156,1,2.31,1.1,2.002,0.716,1.081,2.1,65.387,19,0,2,65387,0,0,1.8002475247524754,0.0007534019288158637,PTBONN84,US,0.3485424588086185,1.4334319999999998,13,34.0,12.00856773204991,9.0,65.4947194719472,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.722664685000794,9.0,26.823934100782665,9.953925293446925,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,1.8002475247524754
1332,PTGRAN,3119,1984,6,2,1,1,0,0,8.801732435033685,3.207,1,2.31,1.1,2.019,0.723,1.081,2.1,71.609,19,0,2,71609,0,0,1.8002475247524754,0.0008250930417449216,PTGRAN84,US,0.3429996881821017,1.459737,13,34.0,12.014110502676425,9.0,65.4947194719472,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.7066341672734,9.0,26.823934100782665,9.935740579811135,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,1.8002475247524754
1333,PTPARI,3121,1984,6,4,1,1,0,0,9.510105871029834,3.484,1,2.31,1.1,2.122,0.753,1.16,1.9,62.084,19,0,2,62084,0,0,1.628795379537954,0.000715344110428741,PTPARI84,US,0.3157290470723307,1.597866,13,34.0,12.041381143786197,9.0,65.66617161716172,78.0,31.347584353070538,23.0,166.65148514851487,34.0,-35.62378902899416,9.0,26.924017559339646,9.845327873308916,78.0,-72.55687526732473,23.0,69.38904777699487,15.06089703031238,442,1.628795379537954
1334,ARGTV6,3124,1984,6,2,0,0,0,0,18.28681424446583,2.823,0,1.52,1.54,1.712,0.655,0.945,2.1,3.702,20,1,2,7000,0,0,1.8002475247524754,4.265517519501319e-05,ARGTV681,EU,0.5455189514700673,1.1213600000000001,13,0.0,0.0,0.0,0.0,112.0,43.159175592459,32.0,232.14620462046204,0.0,0.0,0.0,0.0,0.0,112.0,-108.727517442659,32.0,96.21298187777754,25.26035165825818,0,1.8002475247524754
1335,AD5000,3126,1984,5,4,0,1,1,1,15.8614051973051,2.844,0,1.31,1.0,1.9269999999999998,0.7140000000000001,1.058,2.2,41.651,7,1,3,198080,0,0,1.885973597359736,0.00047991104863519566,AD500083,EU,0.35161744022503516,1.375878,13,5.0,1.9848944186258295,2.0,11.74447194719472,107.0,41.368182685078196,29.0,220.31600660066005,5.0,-4.627946510311458,2.0,4.9824004150814725,0.4459019214163972,107.0,-103.66037715325237,29.0,91.18406144706118,24.60989989842477,65,1.885973597359736
1336,AD4000,3128,1984,4,4,0,1,1,1,12.492781520692972,2.215,0,1.09,0.88,1.766,0.662,0.998,2.8,10.43,7,1,5,146653,0,0,2.4003300330033004,0.00012017652006590697,AD400084,EU,0.3972911963882619,1.169092,13,5.0,1.9392206624626025,2.0,11.230115511551155,107.0,41.368182685078196,29.0,220.31600660066005,5.0,-4.750072247245468,2.0,4.741238358264584,0.6087666150694343,107.0,-103.66037715325237,29.0,91.18406144706118,24.60989989842477,65,2.4003300330033004
1337,BW318i,3129,1984,4,2,0,1,1,0,15.813282001924925,2.36,0,1.078,1.01,1.768,0.648,1.012,2.7,28.674,8,1,2,75535,0,0,2.3146039603960396,0.00033038749150237934,BW318i84,EU,0.4279661016949153,1.145664,13,4.0,2.1167566691713087,4.0,7.458168316831684,108.0,41.159971773062836,27.0,224.1736798679868,4.0,-2.5954190546677944,4.0,3.0654169057193434,0.9677303173018885,108.0,-105.88940483265267,27.0,92.89625054377728,24.271179193743365,52,2.3146039603960396
1338,BW325e,3130,1984,6,2,0,1,1,0,20.182868142444654,2.654,0,1.64,1.7,1.768,0.648,1.012,2.7,15.773,8,1,5,25751,0,0,2.3146039603960396,0.0001817396213805897,BW325e84,EU,0.640542577241899,1.145664,13,4.0,1.9041801936243248,4.0,7.458168316831684,108.0,41.159971773062836,27.0,224.1736798679868,4.0,-2.9986906580042993,4.0,3.0654169057193434,0.9677303173018885,108.0,-105.88940483265267,27.0,92.89625054377728,24.271179193743365,52,2.3146039603960396
1339,BW528e,3131,1984,6,4,0,1,1,0,23.642925890279113,2.953,0,1.64,1.21,1.89,0.66,1.033,2.2,15.395,8,1,4,26617,0,0,1.885973597359736,0.00017738423072048302,BW528e82,EU,0.40975279376904844,1.2474,13,4.0,2.1349699770971755,4.0,7.886798679867987,108.0,41.159971773062836,27.0,224.1736798679868,4.0,-2.5519290996990094,4.0,3.2702113183653565,0.8826533137775927,108.0,-105.88940483265267,27.0,92.89625054377728,24.271179193743365,52,1.885973597359736
1340,BW733i,3133,1984,6,4,0,1,1,0,34.971126082771896,3.44,0,1.96,1.81,1.974,0.7090000000000001,1.1,1.9,8.359,8,1,4,29334,0,0,1.628795379537954,9.631404901542823e-05,BW733i81,EU,0.5261627906976745,1.399566,13,4.0,2.018559980168549,4.0,8.143976897689768,108.0,41.159971773062836,27.0,224.1736798679868,4.0,-2.8019857167445728,4.0,3.416814792557232,0.7675525103261975,108.0,-105.88940483265267,27.0,92.89625054377728,24.271179193743365,52,1.628795379537954
1341,BW633C,3134,1984,6,2,0,1,1,0,39.17709335899903,3.35,0,1.96,1.81,1.9380000000000002,0.679,1.035,1.9,2.695,8,1,4,8258,0,0,1.628795379537954,3.105232229890885e-05,BW633C84,EU,0.5402985074626866,1.3159020000000001,13,4.0,2.0044242634035374,4.0,8.143976897689768,108.0,41.159971773062836,27.0,224.1736798679868,4.0,-2.8284968422929047,4.0,3.416814792557232,0.8291923368423443,108.0,-105.88940483265267,27.0,92.89625054377728,24.271179193743365,52,1.628795379537954
1342,HD1500,3135,1984,4,4,0,0,0,1,6.825794032723772,1.94,0,0.9079999999999999,0.76,1.6340000000000001,0.64,0.965,3.5,137.405,3,0,5,251543,0,0,3.000412541254126,0.001583207549343811,HD150084,JP,0.3917525773195876,1.04576,13,2.0,0.8199940692790598,0.0,4.71493399339934,110.0,42.49294789733042,32.0,226.23110561056106,2.0,-1.7890593154638197,0.0,1.9960599327407849,0.2575370279570417,110.0,-106.607351041264,32.0,93.70609632127076,25.07261297086441,26,3.000412541254126
1343,HDACCO,3137,1984,4,4,0,1,0,1,8.220404234841194,2.271,0,1.12,0.86,1.754,0.652,0.965,3.2,256.6,3,0,5,469749,1,0,2.7432343234323433,0.002956595881966609,HDACCO84,JP,0.37868780273007485,1.143608,13,2.0,0.8330588438685727,0.0,4.9721122112211225,110.0,42.49294789733042,32.0,226.23110561056106,2.0,-1.7551409813828118,0.0,2.085672091430472,0.16809274487192621,110.0,-106.607351041264,32.0,93.70609632127076,25.07261297086441,26,2.7432343234323433
1344,HDPREL,3138,1984,4,2,0,1,0,1,9.612127045235802,2.266,0,1.12,1.0,1.6909999999999998,0.669,0.965,2.3,66.924,3,0,5,122515,0,0,1.9716996699669966,0.0007711115463941283,HDPREL83,JP,0.44130626654898497,1.131279,13,2.0,0.7704403800496624,0.0,5.743646864686469,110.0,42.49294789733042,32.0,226.23110561056106,2.0,-1.908167971635002,0.0,2.415913778301049,0.1789320707038988,110.0,-106.607351041264,32.0,93.70609632127076,25.07261297086441,26,1.9716996699669966
1345,ISI-MA,3139,1984,4,4,0,0,0,0,6.289701636188641,2.337,0,1.109,0.78,1.7069999999999999,0.618,0.943,2.7,4.427,13,0,3,22744,0,0,2.3146039603960396,5.100876839230778e-05,ISI-MA84,JP,0.3337612323491656,1.0549259999999998,13,1.0,0.3291880029261156,1.0,2.0574257425742575,111.0,43.04174530865377,31.0,229.57442244224424,1.0,-1.111126253959584,1.0,0.8754687373538999,0.11809587560575222,111.0,-107.12507950669001,31.0,95.08619871214273,25.203327394737233,13,2.3146039603960396
1346,ISIMPU,3140,1984,4,2,0,1,1,0,10.103946102021172,2.734,0,1.189,0.9,1.726,0.652,0.96,2.4,12.806,13,0,3,65792,0,0,2.0574257425742575,0.0001475532613580062,ISIMPU84,JP,0.3291880029261156,1.1253520000000001,13,1.0,0.3337612323491656,0.0,2.3146039603960396,111.0,43.04174530865377,31.0,229.57442244224424,1.0,-1.0973294148552206,0.0,0.9932517730102834,0.0534706222878571,111.0,-107.12507950669001,31.0,95.08619871214273,25.203327394737233,13,2.0574257425742575
1347,MZGLC,3141,1984,4,4,0,0,0,1,6.20307988450433,1.945,0,0.909,0.68,1.6680000000000001,0.642,0.9309999999999999,3.5,45.221,4,0,5,296351,0,0,3.000412541254126,0.0005210452937584256,MZGLC79,JP,0.3496143958868895,1.070856,13,1.0,0.34854771784232363,0.0,2.486056105610561,111.0,43.00653243019984,32.0,228.45998349834986,1.0,-1.0539801346473414,0.0,1.0647107369924282,0.16752089876543005,111.0,-107.22863058297507,32.0,94.63744551701912,25.138914665221034,13,3.000412541254126
1348,MZ626,3142,1984,4,4,0,0,0,1,7.598652550529354,2.41,0,1.219,0.84,1.778,0.665,0.988,2.9,71.407,4,0,4,467958,0,0,2.486056105610561,0.0008227655578471926,MZ62683,JP,0.34854771784232363,1.1823700000000001,13,1.0,0.3496143958868895,0.0,3.000412541254126,111.0,43.00653243019984,32.0,228.45998349834986,1.0,-1.0509244578823942,0.0,1.252762968495368,0.06845832864437916,111.0,-107.22863058297507,32.0,94.63744551701912,25.138914665221034,13,2.486056105610561
1349,MB190E,3144,1984,4,4,0,1,1,0,22.550529355149177,2.655,0,1.403,1.13,1.75,0.6609999999999999,1.0490000000000002,2.3,17.704,9,1,4,118450,0,0,1.9716996699669966,0.0002039889847791771,MB190E84,EU,0.4256120527306968,1.15675,13,2.0,0.8960763483498646,2.0,3.51476897689769,110.0,42.3830061428485,29.0,228.45998349834986,2.0,-1.6095045301309407,2.0,1.3609765531356008,0.7735530764729557,110.0,-106.86980362340421,29.0,94.7610335464362,24.455726467352914,26,1.9716996699669966
1350,MB500S,3147,1984,8,4,1,1,1,0,49.99999999999999,3.87,0,3.035,1.84,2.081,0.7170000000000001,1.2109999999999999,1.5,4.557,9,1,5,26055,0,0,1.285891089108911,5.2506654069064055e-05,MB500S84,EU,0.47545219638242897,1.492077,13,2.0,0.8462362046981324,2.0,4.200577557755776,110.0,42.3830061428485,29.0,228.45998349834986,2.0,-1.7202426166797975,2.0,1.7884205679625402,0.5189983162489469,110.0,-106.86980362340421,29.0,94.7610335464362,24.455726467352914,26,1.285891089108911
1351,MB380S,3148,1984,8,4,1,1,1,0,41.12608277189605,3.685,0,2.343,1.55,2.026,0.7170000000000001,1.156,2.6,7.135,9,1,5,15248,0,0,2.228877887788779,8.221087925889226e-05,MB380S84,EU,0.4206241519674356,1.452642,13,2.0,0.9010642491131258,2.0,3.2575907590759074,110.0,42.3830061428485,29.0,228.45998349834986,2.0,-1.5977159573904491,2.0,1.2383742310432684,0.5457834578339527,110.0,-106.86980362340421,29.0,94.7610335464362,24.455726467352914,26,2.228877887788779
